Curs,Tipus d'estudi,Tipus d'universitat,Universitat,Tipus de centre,Nacionalitat,Sexe,Comarca del centre,Nou accés,Matrícula,Matrícula ETC,Titulats
2022,màster universitari,PÚBLICA,UPC,Integrat,NACIONALITAT ESPANYOLA,DONA,Vallès Occidental,123,267,183.3,129
2022,màster universitari,PÚBLICA,UPC,Integrat,NACIONALITAT ESPANYOLA,HOME,Bages,13,29,16.1,12
2022,màster universitari,PÚBLICA,UPC,Integrat,NACIONALITAT ESPANYOLA,HOME,Baix Llobregat,6,13,6.3,8
2022,màster universitari,PÚBLICA,UPC,Integrat,NACIONALITAT ESPANYOLA,HOME,Barcelonès,839,1974,1400.7,760
2022,màster universitari,PÚBLICA,UPC,Integrat,NACIONALITAT ESPANYOLA,HOME,Garraf,8,23,11.6,12
2022,màster universitari,PÚBLICA,UPC,Integrat,NACIONALITAT ESPANYOLA,HOME,Vallès Occidental,278,722,492.5,281
2022,màster universitari,PÚBLICA,UPC,Integrat,NACIONALITAT ESTRANGERA,DONA,Bages,5,8,4.7,*
2022,màster universitari,PÚBLICA,UPC,Integrat,NACIONALITAT ESTRANGERA,DONA,Baix Llobregat,6,8,3.7,*
2022,màster universitari,PÚBLICA,UPC,Integrat,NACIONALITAT ESTRANGERA,DONA,Barcelonès,304,513,380.0,243
2022,màster universitari,PÚBLICA,UPC,Integrat,NACIONALITAT ESTRANGERA,DONA,Garraf,*,*,2.3,0
2022,màster universitari,PÚBLICA,UPC,Integrat,NACIONALITAT ESTRANGERA,DONA,Vallès Occidental,35,47,36.5,24
2022,màster universitari,PÚBLICA,UPC,Integrat,NACIONALITAT ESTRANGERA,HOME,Bages,7,20,10.4,9
2022,màster universitari,PÚBLICA,UPC,Integrat,NACIONALITAT ESTRANGERA,HOME,Baix Llobregat,9,20,11.2,12
2022,màster universitari,PÚBLICA,UPC,Integrat,NACIONALITAT ESTRANGERA,HOME,Barcelonès,422,795,575.3,322
2022,màster universitari,PÚBLICA,UPC,Integrat,NACIONALITAT ESTRANGERA,HOME,Garraf,10,18,12.6,*
2022,màster universitari,PÚBLICA,UPC,Integrat,NACIONALITAT ESTRANGERA,HOME,Vallès Occidental,42,74,55.9,35
2022,màster universitari,PÚBLICA,UPF,Adscrit,NACIONALITAT ESPANYOLA,DONA,Barcelonès,384,679,465.8,363
2022,màster universitari,PÚBLICA,UPF,Adscrit,NACIONALITAT ESPANYOLA,DONA,Maresme,6,15,10.0,12
2022,màster universitari,PÚBLICA,UPF,Adscrit,NACIONALITAT ESPANYOLA,HOME,Barcelonès,291,499,334.1,275
2022,màster universitari,PÚBLICA,UPF,Adscrit,NACIONALITAT ESPANYOLA,HOME,Maresme,17,19,17.2,18
2022,màster universitari,PÚBLICA,UPF,Adscrit,NACIONALITAT ESTRANGERA,DONA,Barcelonès,451,698,488.2,412
2022,màster universitari,PÚBLICA,UPF,Adscrit,NACIONALITAT ESTRANGERA,DONA,Maresme,24,24,23.2,18
2022,màster universitari,PÚBLICA,UPF,Adscrit,NACIONALITAT ESTRANGERA,HOME,Barcelonès,401,603,435.1,355
2022,màster universitari,PÚBLICA,UPF,Adscrit,NACIONALITAT ESTRANGERA,HOME,Maresme,23,25,24.2,20
2022,màster universitari,PÚBLICA,UPF,Integrat,NACIONALITAT ESPANYOLA,DONA,Barcelonès,496,639,507.3,420
2022,màster universitari,PÚBLICA,UPF,Integrat,NACIONALITAT ESPANYOLA,HOME,Barcelonès,251,331,267.6,207
2022,màster universitari,PÚBLICA,UPF,Integrat,NACIONALITAT ESTRANGERA,DONA,Barcelonès,286,345,312.0,226
2022,màster universitari,PÚBLICA,UPF,Integrat,NACIONALITAT ESTRANGERA,HOME,Barcelonès,169,203,177.3,134
2022,màster universitari,PÚBLICA,URV,Integrat,NACIONALITAT ESPANYOLA,DONA,Baix Camp,49,60,43.4,35
2022,màster universitari,PÚBLICA,URV,Integrat,NACIONALITAT ESPANYOLA,DONA,Tarragonès,498,785,554.1,390
2022,màster universitari,PÚBLICA,URV,Integrat,NACIONALITAT ESPANYOLA,HOME,Baix Camp,23,33,23.5,16
2022,màster universitari,PÚBLICA,URV,Integrat,NACIONALITAT ESPANYOLA,HOME,Tarragonès,376,624,429.9,258
2022,màster universitari,PÚBLICA,URV,Integrat,NACIONALITAT ESTRANGERA,DONA,Baix Camp,28,35,27.3,26
2022,màster universitari,PÚBLICA,URV,Integrat,NACIONALITAT ESTRANGERA,DONA,Tarragonès,165,255,210.6,133
2022,màster universitari,PÚBLICA,URV,Integrat,NACIONALITAT ESTRANGERA,HOME,Baix Camp,19,30,21.2,18
2022,màster universitari,PÚBLICA,URV,Integrat,NACIONALITAT ESTRANGERA,HOME,Tarragonès,134,240,169.2,95
2023,doctorat,NO PRESENCIAL,UOC,Integrat,NACIONALITAT ESPANYOLA,DONA,Barcelonès,32,114,na,8
2023,doctorat,NO PRESENCIAL,UOC,Integrat,NACIONALITAT ESPANYOLA,HOME,Barcelonès,27,120,na,10
2023,doctorat,NO PRESENCIAL,UOC,Integrat,NACIONALITAT ESTRANGERA,DONA,Barcelonès,23,81,na,5
2023,doctorat,NO PRESENCIAL,UOC,Integrat,NACIONALITAT ESTRANGERA,HOME,Barcelonès,20,66,na,8
2023,doctorat,PRIVADA,UAO,Integrat,NACIONALITAT ESPANYOLA,DONA,Barcelonès,9,25,na,*
2023,doctorat,PRIVADA,UAO,Integrat,NACIONALITAT ESPANYOLA,HOME,Barcelonès,13,36,na,*
2023,doctorat,PRIVADA,UAO,Integrat,NACIONALITAT ESTRANGERA,DONA,Barcelonès,*,8,na,0
2023,doctorat,PRIVADA,UAO,Integrat,NACIONALITAT ESTRANGERA,HOME,Barcelonès,*,17,na,*
2023,doctorat,PRIVADA,UIC,Integrat,NACIONALITAT ESPANYOLA,DONA,Barcelonès,28,134,na,7
2023,doctorat,PRIVADA,UIC,Integrat,NACIONALITAT ESPANYOLA,HOME,Barcelonès,33,119,na,*
2023,doctorat,PRIVADA,UIC,Integrat,NACIONALITAT ESTRANGERA,DONA,Barcelonès,19,61,na,0
2023,doctorat,PRIVADA,UIC,Integrat,NACIONALITAT ESTRANGERA,HOME,Barcelonès,17,74,na,*
2023,doctorat,PRIVADA,URL,Integrat,NACIONALITAT ESPANYOLA,DONA,Barcelonès,37,174,na,19
2023,doctorat,PRIVADA,URL,Integrat,NACIONALITAT ESPANYOLA,HOME,Barcelonès,28,172,na,23
2023,doctorat,PRIVADA,URL,Integrat,NACIONALITAT ESTRANGERA,DONA,Barcelonès,21,92,na,16
2023,doctorat,PRIVADA,URL,Integrat,NACIONALITAT ESTRANGERA,HOME,Barcelonès,26,74,na,12
2023,doctorat,PRIVADA,UVIC-UCC,Integrat,NACIONALITAT ESPANYOLA,DONA,Barcelonès,*,12,na,*
2023,doctorat,PRIVADA,UVIC-UCC,Integrat,NACIONALITAT ESPANYOLA,DONA,Gironès,*,7,na,0
2023,doctorat,PRIVADA,UVIC-UCC,Integrat,NACIONALITAT ESPANYOLA,DONA,Osona,32,166,na,18
2023,doctorat,PRIVADA,UVIC-UCC,Integrat,NACIONALITAT ESPANYOLA,DONA,Vallès Occidental,0,*,na,0
2023,doctorat,PRIVADA,UVIC-UCC,Integrat,NACIONALITAT ESPANYOLA,HOME,Barcelonès,0,*,na,*
2023,doctorat,PRIVADA,UVIC-UCC,Integrat,NACIONALITAT ESPANYOLA,HOME,Gironès,*,14,na,*
2023,doctorat,PRIVADA,UVIC-UCC,Integrat,NACIONALITAT ESPANYOLA,HOME,Osona,25,102,na,10
2023,doctorat,PRIVADA,UVIC-UCC,Integrat,NACIONALITAT ESPANYOLA,HOME,Vallès Occidental,*,*,na,0
2023,doctorat,PRIVADA,UVIC-UCC,Integrat,NACIONALITAT ESTRANGERA,DONA,Barcelonès,0,*,na,0
2023,doctorat,PRIVADA,UVIC-UCC,Integrat,NACIONALITAT ESTRANGERA,DONA,Gironès,*,*,na,0
2023,doctorat,PRIVADA,UVIC-UCC,Integrat,NACIONALITAT ESTRANGERA,DONA,Osona,15,40,na,*
2023,doctorat,PRIVADA,UVIC-UCC,Integrat,NACIONALITAT ESTRANGERA,DONA,Vallès Occidental,0,*,na,0
2023,doctorat,PRIVADA,UVIC-UCC,Integrat,NACIONALITAT ESTRANGERA,HOME,Barcelonès,0,*,na,0
2023,doctorat,PRIVADA,UVIC-UCC,Integrat,NACIONALITAT ESTRANGERA,HOME,Gironès,*,*,na,0
2023,doctorat,PRIVADA,UVIC-UCC,Integrat,NACIONALITAT ESTRANGERA,HOME,Osona,7,23,na,*
2023,doctorat,PÚBLICA,UAB,Integrat,NACIONALITAT ESPANYOLA,DONA,Barcelonès,8,40,na,*
2023,doctorat,PÚBLICA,UAB,Integrat,NACIONALITAT ESPANYOLA,DONA,Tarragonès,0,*,na,0
2023,doctorat,PÚBLICA,UAB,Integrat,NACIONALITAT ESPANYOLA,DONA,Vallès Occidental,322,1598,na,240
2023,doctorat,PÚBLICA,UAB,Integrat,NACIONALITAT ESPANYOLA,HOME,Barcelonès,*,12,na,*
2023,doctorat,PÚBLICA,UAB,Integrat,NACIONALITAT ESPANYOLA,HOME,Vallès Occidental,281,1297,na,173
2023,doctorat,PÚBLICA,UAB,Integrat,NACIONALITAT ESTRANGERA,DONA,Barcelonès,9,36,na,*
2023,doctorat,PÚBLICA,UAB,Integrat,NACIONALITAT ESTRANGERA,DONA,Tarragonès,*,5,na,*
2023,doctorat,PÚBLICA,UAB,Integrat,NACIONALITAT ESTRANGERA,DONA,Vallès Occidental,223,944,na,128
2023,doctorat,PÚBLICA,UAB,Integrat,NACIONALITAT ESTRANGERA,HOME,Barcelonès,*,10,na,*
2023,doctorat,PÚBLICA,UAB,Integrat,NACIONALITAT ESTRANGERA,HOME,Vallès Occidental,217,816,na,98
2023,doctorat,PÚBLICA,UB,Adscrit,NACIONALITAT ESPANYOLA,DONA,Barcelonès,0,*,na,0
2023,doctorat,PÚBLICA,UB,Adscrit,NACIONALITAT ESPANYOLA,HOME,Barcelonès,0,*,na,0
2023,doctorat,PÚBLICA,UB,Adscrit,NACIONALITAT ESTRANGERA,DONA,Barcelonès,0,*,na,0
2023,doctorat,PÚBLICA,UB,Integrat,NACIONALITAT ESPANYOLA,DONA,Barcelonès,437,2052,na,269
2023,doctorat,PÚBLICA,UB,Integrat,NACIONALITAT ESPANYOLA,DONA,Vallès Occidental,*,14,na,0
2023,doctorat,PÚBLICA,UB,Integrat,NACIONALITAT ESPANYOLA,HOME,Barcelonès,324,1537,na,233
2023,doctorat,PÚBLICA,UB,Integrat,NACIONALITAT ESPANYOLA,HOME,Vallès Occidental,*,9,na,*
2023,doctorat,PÚBLICA,UB,Integrat,NACIONALITAT ESTRANGERA,DONA,Barcelonès,226,1056,na,138
2023,doctorat,PÚBLICA,UB,Integrat,NACIONALITAT ESTRANGERA,DONA,Vallès Occidental,*,8,na,*
2023,doctorat,PÚBLICA,UB,Integrat,NACIONALITAT ESTRANGERA,HOME,Barcelonès,192,808,na,95
2023,doctorat,PÚBLICA,UB,Integrat,NACIONALITAT ESTRANGERA,HOME,Vallès Occidental,*,*,na,0
2023,doctorat,PÚBLICA,UdG,Integrat,NACIONALITAT ESPANYOLA,DONA,Barcelonès,*,13,na,*
2023,doctorat,PÚBLICA,UdG,Integrat,NACIONALITAT ESPANYOLA,DONA,Gironès,62,305,na,31
2023,doctorat,PÚBLICA,UdG,Integrat,NACIONALITAT ESPANYOLA,DONA,Vallès Occidental,*,*,na,0
2023,doctorat,PÚBLICA,UdG,Integrat,NACIONALITAT ESPANYOLA,HOME,Barcelonès,*,*,na,0
2023,doctorat,PÚBLICA,UdG,Integrat,NACIONALITAT ESPANYOLA,HOME,Gironès,58,276,na,50
2023,doctorat,PÚBLICA,UdG,Integrat,NACIONALITAT ESPANYOLA,HOME,Vallès Occidental,0,*,na,0
2023,doctorat,PÚBLICA,UdG,Integrat,NACIONALITAT ESTRANGERA,DONA,Barcelonès,*,11,na,*
2023,doctorat,PÚBLICA,UdG,Integrat,NACIONALITAT ESTRANGERA,DONA,Gironès,35,151,na,16
2023,doctorat,PÚBLICA,UdG,Integrat,NACIONALITAT ESTRANGERA,HOME,Barcelonès,0,5,na,0
2023,doctorat,PÚBLICA,UdG,Integrat,NACIONALITAT ESTRANGERA,HOME,Gironès,41,154,na,21
2023,doctorat,PÚBLICA,UdL,Integrat,NACIONALITAT ESPANYOLA,DONA,Osona,9,31,na,*
2023,doctorat,PÚBLICA,UdL,Integrat,NACIONALITAT ESPANYOLA,DONA,Segrià,60,293,na,49
2023,doctorat,PÚBLICA,UdL,Integrat,NACIONALITAT ESPANYOLA,DONA,Tarragonès,*,*,na,*
2023,doctorat,PÚBLICA,UdL,Integrat,NACIONALITAT ESPANYOLA,DONA,Vallès Occidental,0,*,na,0
2023,doctorat,PÚBLICA,UdL,Integrat,NACIONALITAT ESPANYOLA,HOME,Osona,*,9,na,0
2023,doctorat,PÚBLICA,UdL,Integrat,NACIONALITAT ESPANYOLA,HOME,Segrià,33,199,na,36
2023,doctorat,PÚBLICA,UdL,Integrat,NACIONALITAT ESPANYOLA,HOME,Tarragonès,*,*,na,0
2023,doctorat,PÚBLICA,UdL,Integrat,NACIONALITAT ESPANYOLA,HOME,Vallès Occidental,0,*,na,0
2023,doctorat,PÚBLICA,UdL,Integrat,NACIONALITAT ESTRANGERA,DONA,Barcelonès,0,*,na,*
2023,doctorat,PÚBLICA,UdL,Integrat,NACIONALITAT ESTRANGERA,DONA,Osona,0,*,na,*
2023,doctorat,PÚBLICA,UdL,Integrat,NACIONALITAT ESTRANGERA,DONA,Segrià,26,108,na,15
2023,doctorat,PÚBLICA,UdL,Integrat,NACIONALITAT ESTRANGERA,DONA,Tarragonès,0,*,na,0
2023,doctorat,PÚBLICA,UdL,Integrat,NACIONALITAT ESTRANGERA,DONA,Vallès Occidental,*,*,na,0
2023,doctorat,PÚBLICA,UdL,Integrat,NACIONALITAT ESTRANGERA,HOME,Barcelonès,0,*,na,0
2023,doctorat,PÚBLICA,UdL,Integrat,NACIONALITAT ESTRANGERA,HOME,Osona,0,*,na,0
2023,doctorat,PÚBLICA,UdL,Integrat,NACIONALITAT ESTRANGERA,HOME,Segrià,23,144,na,16
2023,doctorat,PÚBLICA,UdL,Integrat,NACIONALITAT ESTRANGERA,HOME,Vallès Occidental,*,*,na,0
2023,doctorat,PÚBLICA,UPC,Integrat,NACIONALITAT ESPANYOLA,DONA,Bages,*,8,na,*
2023,doctorat,PÚBLICA,UPC,Integrat,NACIONALITAT ESPANYOLA,DONA,Baix Llobregat,0,*,na,*
2023,doctorat,PÚBLICA,UPC,Integrat,NACIONALITAT ESPANYOLA,DONA,Barcelonès,65,264,na,39
2023,doctorat,PÚBLICA,UPC,Integrat,NACIONALITAT ESPANYOLA,DONA,Vallès Occidental,5,24,na,6
2023,doctorat,PÚBLICA,UPC,Integrat,NACIONALITAT ESPANYOLA,HOME,Bages,5,13,na,*
2023,doctorat,PÚBLICA,UPC,Integrat,NACIONALITAT ESPANYOLA,HOME,Baix Llobregat,0,*,na,0
2023,doctorat,PÚBLICA,UPC,Integrat,NACIONALITAT ESPANYOLA,HOME,Barcelonès,134,672,na,97
2023,doctorat,PÚBLICA,UPC,Integrat,NACIONALITAT ESPANYOLA,HOME,Vallès Occidental,9,32,na,*
2023,doctorat,PÚBLICA,UPC,Integrat,NACIONALITAT ESTRANGERA,DONA,Bages,*,11,na,*
2023,doctorat,PÚBLICA,UPC,Integrat,NACIONALITAT ESTRANGERA,DONA,Baix Llobregat,*,7,na,*
2023,doctorat,PÚBLICA,UPC,Integrat,NACIONALITAT ESTRANGERA,DONA,Barcelonès,91,359,na,48
2023,doctorat,PÚBLICA,UPC,Integrat,NACIONALITAT ESTRANGERA,DONA,Vallès Occidental,*,7,na,*
2023,doctorat,PÚBLICA,UPC,Integrat,NACIONALITAT ESTRANGERA,HOME,Bages,5,10,na,0
2023,doctorat,PÚBLICA,UPC,Integrat,NACIONALITAT ESTRANGERA,HOME,Baix Llobregat,*,9,na,*
2023,doctorat,PÚBLICA,UPC,Integrat,NACIONALITAT ESTRANGERA,HOME,Barcelonès,197,769,na,111
2023,doctorat,PÚBLICA,UPC,Integrat,NACIONALITAT ESTRANGERA,HOME,Vallès Occidental,*,11,na,*
2023,doctorat,PÚBLICA,UPF,Integrat,NACIONALITAT ESPANYOLA,DONA,Barcelonès,78,320,na,45
2023,doctorat,PÚBLICA,UPF,Integrat,NACIONALITAT ESPANYOLA,HOME,Barcelonès,81,331,na,55
2023,doctorat,PÚBLICA,UPF,Integrat,NACIONALITAT ESTRANGERA,DONA,Barcelonès,90,390,na,63
2023,doctorat,PÚBLICA,UPF,Integrat,NACIONALITAT ESTRANGERA,HOME,Barcelonès,82,352,na,49
2023,doctorat,PÚBLICA,URV,Integrat,NACIONALITAT ESPANYOLA,DONA,Baix Camp,22,101,na,11
2023,doctorat,PÚBLICA,URV,Integrat,NACIONALITAT ESPANYOLA,DONA,Barcelonès,11,42,na,7
2023,doctorat,PÚBLICA,URV,Integrat,NACIONALITAT ESPANYOLA,DONA,Tarragonès,61,277,na,38
2023,doctorat,PÚBLICA,URV,Integrat,NACIONALITAT ESPANYOLA,DONA,Vallès Occidental,*,*,na,0
2023,doctorat,PÚBLICA,URV,Integrat,NACIONALITAT ESPANYOLA,HOME,Baix Camp,10,54,na,6
2023,doctorat,PÚBLICA,URV,Integrat,NACIONALITAT ESPANYOLA,HOME,Barcelonès,*,11,na,*
2023,doctorat,PÚBLICA,URV,Integrat,NACIONALITAT ESPANYOLA,HOME,Tarragonès,48,290,na,47
2023,doctorat,PÚBLICA,URV,Integrat,NACIONALITAT ESPANYOLA,HOME,Vallès Occidental,0,*,na,0
2023,doctorat,PÚBLICA,URV,Integrat,NACIONALITAT ESTRANGERA,DONA,Baix Camp,12,38,na,*
2023,doctorat,PÚBLICA,URV,Integrat,NACIONALITAT ESTRANGERA,DONA,Barcelonès,8,27,na,*
2023,doctorat,PÚBLICA,URV,Integrat,NACIONALITAT ESTRANGERA,DONA,Tarragonès,66,265,na,27
2023,doctorat,PÚBLICA,URV,Integrat,NACIONALITAT ESTRANGERA,HOME,Baix Camp,11,22,na,*
2023,doctorat,PÚBLICA,URV,Integrat,NACIONALITAT ESTRANGERA,HOME,Barcelonès,0,10,na,*
2023,doctorat,PÚBLICA,URV,Integrat,NACIONALITAT ESTRANGERA,HOME,Tarragonès,69,294,na,43
2023,doctorat,PÚBLICA,URV,Integrat,NACIONALITAT ESTRANGERA,HOME,Vallès Occidental,0,*,na,0
2023,grau,NO PRESENCIAL,UOC,Integrat,NACIONALITAT ESPANYOLA,DONA,Barcelonès,7020,27996,13954.1,1943
2023,grau,NO PRESENCIAL,UOC,Integrat,NACIONALITAT ESPANYOLA,HOME,Barcelonès,5480,22443,10975.9,1680
2023,grau,NO PRESENCIAL,UOC,Integrat,NACIONALITAT ESTRANGERA,DONA,Barcelonès,440,1433,752.6,77
2023,grau,NO PRESENCIAL,UOC,Integrat,NACIONALITAT ESTRANGERA,HOME,Barcelonès,252,726,372.3,28
2023,grau,PRIVADA,UAO,Integrat,NACIONALITAT ESPANYOLA,DONA,Barcelonès,346,1238,1205.9,172
2023,grau,PRIVADA,UAO,Integrat,NACIONALITAT ESPANYOLA,HOME,Barcelonès,186,709,715.8,101
2023,grau,PRIVADA,UAO,Integrat,NACIONALITAT ESTRANGERA,DONA,Barcelonès,75,163,158.8,16
2023,grau,PRIVADA,UAO,Integrat,NACIONALITAT ESTRANGERA,HOME,Barcelonès,31,87,86.6,7
2023,grau,PRIVADA,UIC,Integrat,NACIONALITAT ESPANYOLA,DONA,Barcelonès,227,941,814.3,204
2023,grau,PRIVADA,UIC,Integrat,NACIONALITAT ESPANYOLA,DONA,Vallès Occidental,371,1491,1458.2,255
2023,grau,PRIVADA,UIC,Integrat,NACIONALITAT ESPANYOLA,HOME,Barcelonès,129,569,504.0,104
2023,grau,PRIVADA,UIC,Integrat,NACIONALITAT ESPANYOLA,HOME,Vallès Occidental,124,578,560.9,105
2023,grau,PRIVADA,UIC,Integrat,NACIONALITAT ESTRANGERA,DONA,Barcelonès,63,192,178.8,15
2023,grau,PRIVADA,UIC,Integrat,NACIONALITAT ESTRANGERA,DONA,Vallès Occidental,68,412,409.1,90
2023,grau,PRIVADA,UIC,Integrat,NACIONALITAT ESTRANGERA,HOME,Barcelonès,32,98,93.8,11
2023,grau,PRIVADA,UIC,Integrat,NACIONALITAT ESTRANGERA,HOME,Vallès Occidental,68,290,287.8,63
2023,grau,PRIVADA,URL,Adscrit,NACIONALITAT ESPANYOLA,DONA,Barcelonès,58,287,251.1,73
2023,grau,PRIVADA,URL,Adscrit,NACIONALITAT ESPANYOLA,HOME,Barcelonès,10,56,45.7,13
2023,grau,PRIVADA,URL,Adscrit,NACIONALITAT ESTRANGERA,DONA,Barcelonès,53,104,96.0,8
2023,grau,PRIVADA,URL,Adscrit,NACIONALITAT ESTRANGERA,HOME,Barcelonès,11,23,21.0,*
2023,grau,PRIVADA,URL,Integrat,NACIONALITAT ESPANYOLA,DONA,Barcelonès,1489,6014,5658.6,1273
2023,grau,PRIVADA,URL,Integrat,NACIONALITAT ESPANYOLA,HOME,Barcelonès,1382,5641,5136.4,951
2023,grau,PRIVADA,URL,Integrat,NACIONALITAT ESTRANGERA,DONA,Barcelonès,402,1233,1219.7,184
2023,grau,PRIVADA,URL,Integrat,NACIONALITAT ESTRANGERA,HOME,Barcelonès,404,1174,1159.4,143
2023,grau,PRIVADA,UVIC-UCC,Adscrit,NACIONALITAT ESPANYOLA,DONA,Barcelonès,338,1301,1166.8,260
2023,grau,PRIVADA,UVIC-UCC,Adscrit,NACIONALITAT ESPANYOLA,HOME,Barcelonès,116,433,388.5,80
2023,grau,PRIVADA,UVIC-UCC,Adscrit,NACIONALITAT ESTRANGERA,DONA,Barcelonès,23,76,65.9,12
2023,grau,PRIVADA,UVIC-UCC,Adscrit,NACIONALITAT ESTRANGERA,HOME,Barcelonès,*,24,20.8,*
2023,grau,PRIVADA,UVIC-UCC,Integrat,NACIONALITAT ESPANYOLA,DONA,Bages,298,1104,934.5,177
2023,grau,PRIVADA,UVIC-UCC,Integrat,NACIONALITAT ESPANYOLA,DONA,Barcelonès,190,522,517.2,0
2023,grau,PRIVADA,UVIC-UCC,Integrat,NACIONALITAT ESPANYOLA,DONA,Osona,973,3540,3064.4,532
2023,grau,PRIVADA,UVIC-UCC,Integrat,NACIONALITAT ESPANYOLA,HOME,Bages,108,402,361.2,54
2023,grau,PRIVADA,UVIC-UCC,Integrat,NACIONALITAT ESPANYOLA,HOME,Barcelonès,85,241,238.3,0
2023,grau,PRIVADA,UVIC-UCC,Integrat,NACIONALITAT ESPANYOLA,HOME,Osona,569,2088,1825.7,317
2023,grau,PRIVADA,UVIC-UCC,Integrat,NACIONALITAT ESTRANGERA,DONA,Bages,103,349,336.2,80
2023,grau,PRIVADA,UVIC-UCC,Integrat,NACIONALITAT ESTRANGERA,DONA,Barcelonès,13,35,35.6,0
2023,grau,PRIVADA,UVIC-UCC,Integrat,NACIONALITAT ESTRANGERA,DONA,Osona,110,427,376.8,73
2023,grau,PRIVADA,UVIC-UCC,Integrat,NACIONALITAT ESTRANGERA,HOME,Bages,56,275,252.8,70
2023,grau,PRIVADA,UVIC-UCC,Integrat,NACIONALITAT ESTRANGERA,HOME,Barcelonès,*,15,14.8,0
2023,grau,PRIVADA,UVIC-UCC,Integrat,NACIONALITAT ESTRANGERA,HOME,Osona,87,360,323.9,60
2023,grau,PÚBLICA,UAB,Adscrit,NACIONALITAT ESPANYOLA,DONA,Barcelonès,236,898,835.5,186
2023,grau,PÚBLICA,UAB,Adscrit,NACIONALITAT ESPANYOLA,DONA,Vallès Occidental,530,1973,1887.7,426
2023,grau,PÚBLICA,UAB,Adscrit,NACIONALITAT ESPANYOLA,HOME,Barcelonès,255,859,740.6,131
2023,grau,PÚBLICA,UAB,Adscrit,NACIONALITAT ESPANYOLA,HOME,Vallès Occidental,279,1039,977.5,217
2023,grau,PÚBLICA,UAB,Adscrit,NACIONALITAT ESTRANGERA,DONA,Barcelonès,16,61,56.0,5
2023,grau,PÚBLICA,UAB,Adscrit,NACIONALITAT ESTRANGERA,DONA,Vallès Occidental,81,260,261.3,50
2023,grau,PÚBLICA,UAB,Adscrit,NACIONALITAT ESTRANGERA,HOME,Barcelonès,14,39,35.4,*
2023,grau,PÚBLICA,UAB,Adscrit,NACIONALITAT ESTRANGERA,HOME,Vallès Occidental,56,193,198.2,11
2023,grau,PÚBLICA,UAB,Integrat,NACIONALITAT ESPANYOLA,DONA,Vallès Occidental,3911,15978,15083.4,3109
2023,grau,PÚBLICA,UAB,Integrat,NACIONALITAT ESPANYOLA,HOME,Vallès Occidental,2498,10194,9596.5,1834
2023,grau,PÚBLICA,UAB,Integrat,NACIONALITAT ESTRANGERA,DONA,Vallès Occidental,252,882,842.8,147
2023,grau,PÚBLICA,UAB,Integrat,NACIONALITAT ESTRANGERA,HOME,Vallès Occidental,151,516,491.1,73
2023,grau,PÚBLICA,UB,Adscrit,NACIONALITAT ESPANYOLA,DONA,Barcelonès,452,1668,1604.1,347
2023,grau,PÚBLICA,UB,Adscrit,NACIONALITAT ESPANYOLA,DONA,Vallès Occidental,52,164,159.7,51
2023,grau,PÚBLICA,UB,Adscrit,NACIONALITAT ESPANYOLA,DONA,Vallès Oriental,19,67,57.9,16
2023,grau,PÚBLICA,UB,Adscrit,NACIONALITAT ESPANYOLA,HOME,Barcelonès,238,898,826.0,178
2023,grau,PÚBLICA,UB,Adscrit,NACIONALITAT ESPANYOLA,HOME,Vallès Occidental,46,142,140.1,49
2023,grau,PÚBLICA,UB,Adscrit,NACIONALITAT ESPANYOLA,HOME,Vallès Oriental,45,230,196.8,46
2023,grau,PÚBLICA,UB,Adscrit,NACIONALITAT ESTRANGERA,DONA,Barcelonès,60,146,134.5,25
2023,grau,PÚBLICA,UB,Adscrit,NACIONALITAT ESTRANGERA,DONA,Vallès Occidental,*,8,8.0,*
2023,grau,PÚBLICA,UB,Adscrit,NACIONALITAT ESTRANGERA,DONA,Vallès Oriental,0,*,1.4,*
2023,grau,PÚBLICA,UB,Adscrit,NACIONALITAT ESTRANGERA,HOME,Barcelonès,41,95,89.7,8
2023,grau,PÚBLICA,UB,Adscrit,NACIONALITAT ESTRANGERA,HOME,Vallès Occidental,5,16,14.4,*
2023,grau,PÚBLICA,UB,Adscrit,NACIONALITAT ESTRANGERA,HOME,Vallès Oriental,*,*,3.3,*
2023,grau,PÚBLICA,UB,Integrat,NACIONALITAT ESPANYOLA,DONA,Barcelonès,5740,23663,21914.1,4461
2023,grau,PÚBLICA,UB,Integrat,NACIONALITAT ESPANYOLA,HOME,Barcelonès,2946,12624,11445.9,2235
2023,grau,PÚBLICA,UB,Integrat,NACIONALITAT ESTRANGERA,DONA,Barcelonès,442,1643,1531.4,237
2023,grau,PÚBLICA,UB,Integrat,NACIONALITAT ESTRANGERA,HOME,Barcelonès,189,719,659.0,96
2023,grau,PÚBLICA,UdG,Adscrit,NACIONALITAT ESPANYOLA,DONA,Barcelonès,100,424,394.4,106
2023,grau,PÚBLICA,UdG,Adscrit,NACIONALITAT ESPANYOLA,DONA,Gironès,122,427,381.2,60
2023,grau,PÚBLICA,UdG,Adscrit,NACIONALITAT ESPANYOLA,DONA,Maresme,7,28,27.6,6
2023,grau,PÚBLICA,UdG,Adscrit,NACIONALITAT ESPANYOLA,HOME,Barcelonès,70,258,235.5,38
2023,grau,PÚBLICA,UdG,Adscrit,NACIONALITAT ESPANYOLA,HOME,Gironès,142,528,486.3,86
